ID,YEAR,MO,DY,WS2M,T2M,T2MDEW,T2MWET,Target,RH2M,PS,QV2M,DATE
ID_GDr3ST_20210607,2021,6,7,1.22,24.55,21.66,23.1,0.54,84.79,96.18,16.93,2021-06-07
ID_qV42Jv_20150127,2015,1,27,0.89,25.61,21.32,23.47,5.68,77.89,96.11,16.6,2015-01-27
ID_RHuMwm_20230822,2023,8,22,2.05,25.66,20.69,23.17,0.02,75.56,96.03,15.96,2023-08-22
ID_iAweW1_20151007,2015,10,7,1.2,26.98,20.44,23.71,0.99,68.82,96.17,15.7,2015-10-07
ID_BVTnQu_20100514,2010,5,14,1.41,23.62,19.4,21.51,0.01,78.9,96.21,14.71,2010-05-14
ID_1lcd6N_20120717,2012,7,17,2.14,23.74,20.42,22.08,0.03,82.65,96.42,15.62,2012-07-17
ID_gXqvZU_20120403,2012,4,3,1.22,25.79,22.55,24.17,3.0,82.82,96.04,17.91,2012-04-03
ID_mC9SxS_20220922,2022,9,22,1.37,25.38,21.16,23.27,1.52,78.41,96.14,16.41,2022-09-22
ID_3hkXJW_20140312,2014,3,12,0.79,24.71,20.97,22.84,3.57,80.74,96.27,16.19,2014-03-12
ID_Rkk7SD_20130429,2013,4,29,1.05,25.42,22.03,23.72,9.62,82.22,96.13,17.31,2013-04-29
ID_WdW2xh_20110520,2011,5,20,0.93,25.28,22.44,23.86,2.85,84.75,96.07,17.77,2011-05-20
ID_BInwZD_20210925,2021,9,25,0.83,25.52,20.79,23.16,1.88,76.36,96.22,16.02,2021-09-25
ID_p0wb1A_20150620,2015,6,20,1.38,23.67,16.82,20.25,0.0,67.26,96.38,12.49,2015-06-20
ID_D68qFG_20180531,2018,5,31,1.17,25.26,22.11,23.68,2.23,83.31,96.24,17.38,2018-05-31
ID_j7ENc2_20150513,2015,5,13,1.0,25.82,22.5,24.16,7.61,82.68,96.18,17.82,2015-05-13
ID_QGAVVF_20131016,2013,10,16,0.95,25.71,21.27,23.49,3.78,77.34,96.21,16.51,2013-10-16
ID_tpsxTh_20120613,2012,6,13,0.98,23.15,18.92,21.04,0.03,78.28,96.1,14.31,2012-06-13
ID_VCxXN0_20110401,2011,4,1,0.83,25.77,21.76,23.76,2.94,79.45,96.03,17.05,2011-04-01
ID_op1ecj_20221227,2022,12,27,0.78,24.54,21.08,22.81,0.28,81.87,96.23,16.31,2022-12-27
ID_87sPIy_20200227,2020,2,27,0.67,27.51,23.07,25.29,11.09,78.79,96.05,18.5,2020-02-27
ID_6mEb7E_20221208,2022,12,8,0.95,24.59,21.51,23.05,4.94,83.77,96.14,16.76,2022-12-08
ID_D7hirf_20210908,2021,9,8,1.68,25.68,20.66,23.17,0.23,74.86,96.18,15.9,2021-09-08
ID_gOKnBy_20190824,2019,8,24,1.96,25.16,18.56,21.86,0.1,67.72,96.39,13.91,2019-08-24
ID_LwJ1PD_20210427,2021,4,27,0.64,25.59,22.89,24.24,11.09,85.37,95.9,18.3,2021-04-27
ID_iBaA6V_20191112,2019,11,12,0.75,25.86,21.75,23.8,2.37,79.18,95.86,17.06,2019-11-12
ID_ndRyju_20111215,2011,12,15,0.91,24.61,21.33,22.97,2.04,82.64,96.12,16.58,2011-12-15
ID_bofyTC_20210618,2021,6,18,1.12,24.4,20.13,22.26,0.0,78.15,96.45,15.34,2021-06-18
ID_jiyv3c_20160124,2016,1,24,1.22,25.25,22.15,23.7,1.62,83.89,96.36,17.41,2016-01-24
ID_t95vzG_20180102,2018,1,2,0.57,25.28,20.35,22.82,1.23,76.0,96.09,15.62,2018-01-02
ID_mn2PA4_20141216,2014,12,16,1.31,23.92,21.21,22.56,1.36,85.19,96.28,16.42,2014-12-16
ID_u9gMBk_20190719,2019,7,19,1.6,24.3,20.1,22.2,0.24,78.25,96.28,15.34,2019-07-19
ID_lmTEuB_20180808,2018,8,8,1.49,23.86,19.53,21.69,0.01,77.67,96.35,14.79,2018-08-08
ID_ES7q92_20150102,2015,1,2,2.06,24.27,21.46,22.87,4.3,85.24,96.23,16.69,2015-01-02
ID_yxFalb_20130301,2013,3,1,0.59,27.23,22.43,24.83,1.7,76.08,95.93,17.8,2013-03-01
ID_9ZOM8Y_20130817,2013,8,17,2.17,23.15,17.87,20.51,0.0,74.0,96.18,13.37,2013-08-17
ID_HbiHKr_20211022,2021,10,22,1.31,24.66,21.83,23.24,4.03,85.21,96.17,17.09,2021-10-22
ID_4TKpRM_20110526,2011,5,26,1.56,24.43,21.87,23.15,1.46,86.37,96.25,17.12,2011-05-26
ID_W1Feqe_20140808,2014,8,8,1.54,23.64,19.22,21.43,0.0,77.46,96.37,14.51,2014-08-08
ID_BnyZ9W_20110515,2011,5,15,1.11,24.12,22.61,23.37,9.17,91.4,95.95,17.98,2011-05-15
ID_sqinFu_20220915,2022,9,15,0.96,25.04,20.58,22.81,2.14,76.72,96.25,15.81,2022-09-15
ID_E3ioDe_20150131,2015,1,31,0.96,25.2,22.11,23.66,4.05,83.62,96.16,17.4,2015-01-31
ID_4KMOif_20131020,2013,10,20,0.78,25.76,20.36,23.06,1.13,73.51,96.15,15.61,2013-10-20
ID_Lz3a4P_20200308,2020,3,8,1.61,25.67,23.55,24.61,5.28,88.52,96.08,19.02,2020-03-08
ID_znzhup_20160714,2016,7,14,1.74,22.07,17.84,19.95,0.15,78.42,96.29,13.31,2016-07-14
ID_CkqR57_20181111,2018,11,11,1.0,26.47,22.45,24.46,4.46,79.42,96.02,17.8,2018-11-11
ID_b8TRg6_20140321,2014,3,21,0.84,26.12,21.86,23.99,1.54,78.0,96.04,17.16,2014-03-21
ID_c7Qjyh_20130502,2013,5,2,1.13,25.74,22.0,23.87,4.56,80.71,96.04,17.32,2013-05-02
ID_43QPI2_20170505,2017,5,5,1.0,24.39,22.76,23.58,10.52,90.7,96.1,18.11,2017-05-05
ID_JVe6o2_20180313,2018,3,13,1.49,25.57,22.86,24.21,0.56,85.82,96.14,18.22,2018-03-13
ID_kc0rzt_20130406,2013,4,6,1.03,25.51,22.0,23.76,9.84,82.57,96.17,17.28,2013-04-06
ID_IO8Ii5_20140323,2014,3,23,1.35,24.8,21.57,23.19,4.74,83.6,96.07,16.84,2014-03-23
ID_scGsLV_20190115,2019,1,15,1.03,24.76,22.14,23.45,2.69,86.12,96.22,17.41,2019-01-15
ID_1fsOn0_20190207,2019,2,7,0.75,26.14,22.39,24.27,0.31,80.59,95.98,17.74,2019-02-07
ID_6RBjLc_20161214,2016,12,14,1.03,23.9,21.67,22.79,2.42,87.7,96.2,16.91,2016-12-14
ID_gKRFB7_20120811,2012,8,11,2.05,23.89,19.34,21.62,0.03,77.26,96.32,14.62,2012-08-11
ID_aFHV9T_20211109,2021,11,9,0.71,25.91,22.11,24.01,8.82,80.28,95.98,17.44,2021-11-09
ID_QSceXB_20120103,2012,1,3,1.53,24.92,21.86,23.39,0.07,84.0,96.15,17.13,2012-01-03
ID_DGmgXZ_20130302,2013,3,2,1.02,25.4,23.18,24.29,4.65,87.88,96.0,18.61,2013-03-02
ID_sFPYYM_20190108,2019,1,8,1.1,24.65,22.19,23.42,2.43,86.69,96.13,17.48,2019-01-08
ID_geWPeo_20180302,2018,3,2,1.66,24.19,21.86,23.03,0.92,87.39,96.15,17.14,2018-03-02
ID_YcC4Uv_20151127,2015,11,27,0.84,26.08,21.83,23.95,10.22,78.14,95.98,17.13,2015-11-27
ID_p2e3ZP_20121128,2012,11,28,0.81,25.0,21.21,23.1,5.18,80.43,96.13,16.45,2012-11-28
ID_JIGP3Y_20170301,2017,3,1,0.98,24.88,21.85,23.36,2.93,83.88,96.1,17.13,2017-03-01
ID_Qurpb3_20130313,2013,3,13,0.72,26.1,22.76,24.43,5.77,82.83,95.96,18.14,2013-03-13
ID_Yk2Lyl_20181028,2018,10,28,1.21,25.64,22.68,24.16,4.89,83.83,96.2,18.0,2018-10-28
ID_P6Is41_20191216,2019,12,16,0.99,25.62,22.17,23.89,1.52,82.5,96.02,17.49,2019-12-16
ID_S4LoqJ_20180117,2018,1,17,0.84,25.64,21.65,23.64,0.65,79.51,96.04,16.94,2018-01-17
ID_1FsrFz_20220419,2022,4,19,0.93,25.01,23.18,24.1,15.05,89.77,96.05,18.6,2022-04-19
ID_QylXlT_20180807,2018,8,7,1.47,23.76,19.54,21.65,0.01,78.4,96.34,14.82,2018-08-07
ID_vO52og_20100524,2010,5,24,1.35,25.38,22.19,23.79,0.03,83.65,96.07,17.51,2010-05-24
ID_IfRRCK_20191018,2019,10,18,1.07,24.92,21.56,23.24,13.2,82.59,96.13,16.81,2019-10-18
ID_RWSLns_20170814,2017,8,14,1.83,23.41,18.98,21.19,0.0,77.52,96.17,14.34,2017-08-14
ID_6uaodz_20111219,2011,12,19,0.62,24.91,21.76,23.34,0.48,83.38,96.08,17.03,2011-12-19
ID_4mCDdB_20141225,2014,12,25,0.98,25.05,21.74,23.4,2.82,82.74,96.27,16.98,2014-12-25
ID_7YmrSK_20161107,2016,11,7,1.05,26.02,21.69,23.86,9.0,78.54,96.22,16.95,2016-11-07
ID_aPQo2k_20211209,2021,12,9,1.32,25.71,22.33,24.02,2.45,82.28,96.02,17.65,2021-12-09
ID_0r8iGb_20210603,2021,6,3,1.08,24.8,20.57,22.68,0.0,78.29,96.27,15.82,2021-06-03
ID_0G9wXV_20110131,2011,1,31,2.0,23.8,21.18,22.49,4.66,85.92,96.07,16.45,2011-01-31
ID_nk2TYY_20230720,2023,7,20,1.86,22.8,19.27,21.03,0.01,81.7,96.38,14.54,2023-07-20
ID_4QUjJm_20220420,2022,4,20,1.49,24.99,23.06,24.02,19.88,89.52,96.05,18.45,2022-04-20
ID_IdzdZI_20130927,2013,9,27,2.07,26.48,18.79,22.63,0.5,64.47,96.19,14.14,2013-09-27
ID_PE27Zz_20221007,2022,10,7,1.12,25.85,20.48,23.16,0.5,73.76,96.08,15.74,2022-10-07
ID_VTywKw_20110819,2011,8,19,1.45,23.96,18.79,21.37,0.66,73.59,96.12,14.15,2011-08-19
ID_8oy6RL_20201027,2020,10,27,0.93,25.59,22.41,24.0,2.81,83.22,95.93,17.76,2020-10-27
ID_QKop4p_20171224,2017,12,24,1.21,24.26,22.06,23.16,1.1,87.78,96.05,17.36,2017-12-24
ID_bhV5UQ_20160515,2016,5,15,1.85,24.99,22.98,23.99,1.22,89.0,96.29,18.33,2016-05-15
ID_e7SLdM_20200424,2020,4,24,0.87,25.82,22.45,24.14,5.35,82.46,95.99,17.81,2020-04-24
ID_lTmV8J_20190603,2019,6,3,0.95,25.57,20.33,22.95,0.0,73.91,96.27,15.57,2019-06-03
ID_juXxIa_20200718,2020,7,18,1.55,22.57,17.92,20.24,0.01,75.89,96.31,13.39,2020-07-18
ID_wfhhK0_20210425,2021,4,25,0.83,25.89,21.96,23.92,1.19,79.91,95.99,17.29,2021-04-25
ID_mTKxXR_20221109,2022,11,9,1.46,24.11,21.9,23.0,27.15,87.71,96.11,17.17,2022-11-09
ID_zT8d3B_20151114,2015,11,14,1.72,24.38,22.49,23.44,6.78,89.39,96.15,17.8,2015-11-14
ID_bHybWw_20140421,2014,4,21,1.21,25.49,22.11,23.8,8.69,82.41,95.96,17.42,2014-04-21
ID_pVrFL6_20210303,2021,3,3,0.95,25.12,22.88,24.0,2.37,87.65,95.89,18.29,2021-03-03
ID_p1YHZL_20130127,2013,1,27,1.36,24.83,22.4,23.61,5.96,86.86,96.23,17.68,2013-01-27
ID_TI31J3_20170818,2017,8,18,1.51,23.02,18.77,20.9,0.0,78.22,96.12,14.18,2017-08-18
ID_4hJ6gN_20180215,2018,2,15,0.76,26.84,22.44,24.64,3.48,77.64,95.99,17.79,2018-02-15
ID_l3sxjK_20161109,2016,11,9,1.52,26.54,22.04,24.29,2.17,77.5,96.15,17.32,2016-11-09
ID_EqwIBv_20190628,2019,6,28,1.18,23.74,18.57,21.16,0.23,74.07,96.29,13.99,2019-06-28
ID_wbQSRz_20111107,2011,11,7,0.98,24.64,21.23,22.93,6.62,82.41,96.16,16.48,2011-11-07
ID_DH9qAY_20170909,2017,9,9,1.23,25.7,21.1,23.4,0.44,76.82,96.19,16.34,2017-09-09
ID_rwPrbw_20190303,2019,3,3,1.35,24.7,22.66,23.68,2.14,88.76,96.25,17.97,2019-03-03
ID_8GONPQ_20111230,2011,12,30,1.02,24.08,21.26,22.67,0.25,84.92,96.28,16.48,2011-12-30
ID_xzCctY_20110217,2011,2,17,0.85,25.95,21.75,23.85,1.24,79.57,95.91,17.06,2011-02-17
ID_DDSCRc_20180813,2018,8,13,1.61,24.35,19.81,22.08,0.02,77.05,96.32,15.06,2018-08-13
ID_XKAtf4_20140225,2014,2,25,1.2,24.81,22.75,23.78,4.61,88.61,95.86,18.14,2014-02-25
ID_916aSZ_20120405,2012,4,5,0.86,25.1,22.69,23.89,7.42,86.91,95.98,18.05,2012-04-05
ID_3bPjaH_20181212,2018,12,12,0.55,25.02,21.37,23.2,14.41,80.9,96.33,16.6,2018-12-12
ID_t1LMDv_20201118,2020,11,18,0.66,24.36,21.89,23.13,17.32,86.48,96.03,17.18,2020-11-18
ID_xjxX1r_20110909,2011,9,9,1.74,26.66,18.55,22.6,0.14,62.59,96.11,13.94,2011-09-09
ID_GnnRff_20100425,2010,4,25,0.68,26.25,22.62,24.44,5.93,81.22,96.06,17.98,2010-04-25
ID_u1XyxS_20110222,2011,2,22,1.01,24.96,20.47,22.72,1.17,78.24,95.99,15.75,2011-02-22
ID_sqrCM9_20180528,2018,5,28,0.98,25.16,21.71,23.44,2.0,81.84,96.29,16.96,2018-05-28
ID_8jqgCm_20140614,2014,6,14,1.6,24.6,21.53,23.06,0.02,83.75,96.23,16.76,2014-06-14
ID_S6kO2n_20231112,2023,11,12,0.65,25.07,21.99,23.53,3.3,83.73,96.22,17.25,2023-11-12
ID_Rrkz8c_20210617,2021,6,17,1.63,24.09,20.45,22.27,0.0,80.86,96.4,15.66,2021-06-17
ID_yQumjp_20171206,2017,12,6,0.76,25.71,21.83,23.77,2.78,80.12,95.93,17.15,2017-12-06
ID_OF604T_20230806,2023,8,6,2.45,23.1,19.11,21.1,0.02,79.69,96.49,14.38,2023-08-06
ID_YbnU2q_20150914,2015,9,14,1.56,29.44,18.65,24.04,0.39,54.6,96.13,14.04,2015-09-14
ID_ZnZim7_20120124,2012,1,24,0.94,26.04,21.47,23.76,6.24,76.6,96.01,16.77,2012-01-24
ID_GXVJE0_20161221,2016,12,21,1.26,25.61,22.05,23.83,9.47,81.5,95.87,17.39,2016-12-21
ID_gmo3JO_20201113,2020,11,13,0.92,25.12,21.98,23.55,5.43,83.41,96.19,17.25,2020-11-13
ID_I67mlD_20190328,2019,3,28,1.28,25.75,22.99,24.37,0.98,85.32,96.22,18.35,2019-03-28
ID_GqBYpS_20210331,2021,3,31,0.64,24.48,20.99,22.73,6.09,81.92,96.07,16.24,2021-03-31
ID_9LQkEv_20160910,2016,9,10,1.74,26.35,20.23,23.29,0.41,70.82,96.23,15.48,2016-09-10
ID_X681BC_20211229,2021,12,29,1.01,25.07,21.35,23.21,12.86,80.71,96.1,16.61,2021-12-29
ID_gtsamJ_20121202,2012,12,2,1.05,25.36,22.79,24.07,18.57,86.39,96.07,18.15,2012-12-02
ID_m88Aoj_20200918,2020,9,18,1.48,25.5,21.35,23.43,2.18,78.96,96.2,16.59,2020-09-18
ID_DrduPK_20190731,2019,7,31,1.47,25.24,18.48,21.86,0.0,68.12,96.23,13.86,2019-07-31
ID_uVGRSR_20170701,2017,7,1,1.72,23.07,19.97,21.52,0.0,83.55,96.32,15.22,2017-07-01
ID_0SlvvV_20201214,2020,12,14,0.65,24.63,21.23,22.93,5.23,82.07,96.1,16.48,2020-12-14
ID_AA9j4m_20140418,2014,4,18,1.14,25.17,22.22,23.69,0.96,84.38,96.01,17.56,2014-04-18
ID_ttT5WB_20160824,2016,8,24,2.11,24.93,21.02,22.98,3.5,79.79,96.19,16.26,2016-08-24
ID_ilcgWO_20200404,2020,4,4,0.53,26.27,22.18,24.23,3.82,79.22,96.07,17.49,2020-04-04
ID_k3GI8P_20221230,2022,12,30,0.5,25.5,21.44,23.47,15.91,78.91,96.2,16.69,2022-12-30
ID_IZiomN_20140815,2014,8,15,1.65,24.5,19.25,21.88,0.7,74.07,96.36,14.54,2014-08-15
ID_9zZM2j_20120501,2012,5,1,1.09,25.84,22.24,24.04,6.35,80.92,96.02,17.58,2012-05-01
ID_qEwr7u_20190917,2019,9,17,0.94,26.75,20.68,23.71,1.15,71.31,96.07,15.94,2019-09-17
ID_URhFTL_20120614,2012,6,14,1.45,23.29,20.62,21.96,0.08,85.6,96.13,15.88,2012-06-14
ID_bDEVBi_20220729,2022,7,29,1.94,22.5,18.45,20.47,0.21,79.1,96.29,13.83,2022-07-29
ID_fp7N94_20101202,2010,12,2,1.03,24.59,21.7,23.15,3.93,84.6,95.93,17.0,2010-12-02
ID_ugKZt2_20171010,2017,10,10,1.56,24.48,21.14,22.81,3.41,82.52,96.08,16.4,2017-10-10
ID_caYoIN_20180615,2018,6,15,1.03,24.06,20.85,22.46,0.03,83.1,96.3,16.08,2018-06-15
ID_IGgzss_20220817,2022,8,17,1.75,24.13,18.85,21.49,0.0,73.74,96.19,14.2,2022-08-17
ID_WNlJLX_20130910,2013,9,10,1.73,25.27,20.0,22.63,1.86,74.11,96.16,15.26,2013-09-10
ID_QI4yQc_20121012,2012,10,12,1.01,25.15,20.52,22.83,1.61,77.18,96.21,15.75,2012-10-12
ID_XCw5fw_20170917,2017,9,17,1.5,25.97,20.24,23.1,0.04,72.26,96.26,15.47,2017-09-17
ID_OW08hv_20140620,2014,6,20,1.61,24.17,21.14,22.65,0.02,84.06,96.34,16.36,2014-06-20
ID_DLW5x6_20161025,2016,10,25,1.31,26.56,22.1,24.33,2.36,78.04,95.86,17.45,2016-10-25
ID_qiTMCU_20200319,2020,3,19,0.82,25.24,22.42,23.83,10.23,85.1,96.1,17.75,2020-03-19
ID_vInTxN_20181126,2018,11,26,1.07,24.9,22.19,23.55,4.17,85.14,96.02,17.51,2018-11-26
ID_fxQUj9_20221224,2022,12,24,0.95,24.75,21.15,22.95,1.67,81.31,96.16,16.38,2022-12-24
ID_zo500U_20150902,2015,9,2,2.14,26.88,19.16,23.02,0.04,64.15,96.26,14.46,2015-09-02
ID_3mIRMv_20220311,2022,3,11,1.59,25.03,23.21,24.12,2.69,89.94,95.85,18.67,2022-03-11
ID_IUIaTe_20230905,2023,9,5,2.38,25.32,20.63,22.97,0.2,76.67,96.23,15.87,2023-09-05
ID_7NSpHx_20140624,2014,6,24,1.16,23.67,19.93,21.8,0.0,80.41,96.4,15.18,2014-06-24
ID_c5A5ct_20220921,2022,9,21,1.65,25.83,21.16,23.49,4.58,76.69,96.1,16.42,2022-09-21
ID_nHBhI0_20161015,2016,10,15,1.54,25.3,21.72,23.51,6.66,81.29,96.08,16.99,2016-10-15
ID_QjFyEI_20160315,2016,3,15,1.24,25.68,22.32,24.0,21.87,82.87,96.32,17.6,2016-03-15
ID_K1fBmE_20180207,2018,2,7,1.38,26.17,22.98,24.57,1.19,83.31,95.86,18.41,2018-02-07
ID_0JZa3V_20230405,2023,4,5,0.62,25.15,21.53,23.34,6.59,81.36,95.96,16.83,2023-04-05
ID_hv03me_20180518,2018,5,18,0.75,25.23,21.77,23.5,3.1,81.94,96.07,17.06,2018-05-18
ID_kpDToM_20151112,2015,11,12,0.69,26.5,21.06,23.78,0.73,73.6,96.07,16.32,2015-11-12
ID_e2mmlj_20180716,2018,7,16,1.32,23.8,20.4,22.1,0.0,82.25,96.35,15.62,2018-07-16
ID_ED2OFJ_20230329,2023,3,29,1.27,25.51,22.46,23.99,39.05,84.37,96.13,17.78,2023-03-29
ID_nWgGnA_20210128,2021,1,28,0.66,25.36,20.9,23.13,12.26,77.46,96.08,16.15,2021-01-28
ID_XEqJVm_20190311,2019,3,11,0.68,26.09,22.73,24.41,1.73,82.3,96.17,18.08,2019-03-11
ID_9BBvYZ_20170707,2017,7,7,1.41,21.95,18.42,20.19,0.0,81.35,96.45,13.79,2017-07-07
ID_WeNk9u_20190808,2019,8,8,2.09,24.9,19.07,21.98,0.1,71.12,96.44,14.36,2019-08-08
ID_hLnbQQ_20140807,2014,8,7,1.88,23.51,18.76,21.14,0.0,76.2,96.35,14.1,2014-08-07
ID_FG9zF3_20210820,2021,8,20,2.35,24.49,19.97,22.23,0.0,77.15,96.16,15.24,2021-08-20
ID_Hugmhw_20180814,2018,8,14,1.32,24.68,20.0,22.34,0.06,76.03,96.33,15.24,2018-08-14
ID_The7QQ_20160413,2016,4,13,0.93,26.9,23.06,24.98,1.6,80.64,95.95,18.47,2016-04-13
ID_FntnNv_20110804,2011,8,4,2.0,24.02,18.86,21.44,0.43,74.47,96.28,14.2,2011-08-04
ID_sTAJSd_20140110,2014,1,10,1.02,25.36,21.82,23.59,18.5,81.59,96.09,17.1,2014-01-10
ID_QmNXgi_20210222,2021,2,22,1.73,23.39,21.63,22.51,30.98,90.08,96.18,16.88,2021-02-22
ID_DDxqIt_20190226,2019,2,26,0.96,25.15,23.53,24.34,2.41,90.89,96.0,18.99,2019-02-26
ID_ey3Qgn_20220720,2022,7,20,1.69,23.27,19.65,21.46,0.44,81.13,96.18,14.93,2022-07-20
ID_OUQg3B_20200121,2020,1,21,0.83,26.34,23.42,24.88,23.48,84.82,96.1,18.86,2020-01-21
ID_XrJT90_20110714,2011,7,14,1.73,23.68,18.18,20.93,0.57,73.36,96.17,13.61,2011-07-14
ID_RSqjQ4_20171020,2017,10,20,1.83,25.81,21.71,23.76,1.9,78.96,96.21,16.95,2017-10-20
ID_5S4A1C_20110528,2011,5,28,1.1,24.85,21.7,23.28,2.01,83.23,96.22,16.95,2011-05-28
ID_cekNi3_20221213,2022,12,13,1.4,23.33,20.72,22.02,8.29,85.6,96.18,15.95,2022-12-13
ID_00AdeP_20121217,2012,12,17,0.64,25.83,21.19,23.51,5.58,76.38,95.91,16.48,2012-12-17
ID_Hk7uoR_20140723,2014,7,23,2.46,22.19,19.13,20.66,0.0,83.75,96.45,14.43,2014-07-23
ID_iTBio0_20121009,2012,10,9,0.78,25.81,21.0,23.41,5.96,75.7,96.1,16.27,2012-10-09
ID_ojrlGx_20150416,2015,4,16,0.85,23.91,21.53,22.72,4.66,87.08,96.29,16.75,2015-04-16
ID_x3Gn3f_20130224,2013,2,24,1.14,24.1,21.51,22.81,6.57,85.57,95.91,16.9,2013-02-24
ID_11a1bI_20171009,2017,10,9,2.01,23.94,21.12,22.53,4.48,85.01,96.12,16.36,2017-10-09
ID_1NYUwd_20100427,2010,4,27,1.18,25.69,22.78,24.23,8.96,84.62,96.09,18.15,2010-04-27
ID_oivANp_20120111,2012,1,11,1.6,24.99,22.0,23.5,4.38,84.12,96.11,17.28,2012-01-11
ID_WcqxnC_20230619,2023,6,19,1.85,23.2,20.15,21.67,0.02,83.88,96.25,15.39,2023-06-19
ID_U5BT0K_20200124,2020,1,24,0.98,26.57,23.0,24.78,2.33,81.74,96.09,18.38,2020-01-24
ID_IBULwE_20120410,2012,4,10,0.92,25.34,22.71,24.03,2.51,85.68,95.87,18.1,2012-04-10
ID_fnlnbU_20100430,2010,4,30,0.91,25.88,23.05,24.47,26.38,85.06,96.03,18.45,2010-04-30
ID_s1myVA_20230105,2023,1,5,0.97,23.51,22.01,22.76,11.53,91.47,96.17,17.28,2023-01-05
ID_cOoyLz_20230523,2023,5,23,0.86,25.79,22.71,24.25,0.08,83.8,96.12,18.06,2023-05-23
ID_RgyDAN_20230412,2023,4,12,0.95,24.71,22.34,23.52,2.81,86.96,96.0,17.68,2023-04-12
ID_zsgk3L_20110928,2011,9,28,1.31,24.56,20.56,22.56,1.2,79.18,96.19,15.8,2011-09-28
ID_127Bjm_20220324,2022,3,24,0.85,25.65,20.47,23.06,0.24,74.2,96.02,15.79,2022-03-24
ID_fIClv1_20211213,2021,12,13,0.7,26.07,21.89,23.98,1.56,78.5,95.99,17.19,2021-12-13
ID_doN7O8_20210505,2021,5,5,0.94,24.3,21.98,23.14,18.17,87.21,96.06,17.28,2021-05-05
ID_4pU9Ey_20120918,2012,9,18,1.1,24.35,20.75,22.55,8.96,81.02,96.3,15.96,2012-09-18
ID_lerqIo_20120526,2012,5,26,0.86,24.78,21.9,23.34,1.06,84.76,96.27,17.15,2012-05-26
ID_EtbvPr_20100105,2010,1,5,1.17,24.54,22.03,23.28,8.68,86.36,96.11,17.31,2010-01-05
ID_flov6O_20180510,2018,5,10,1.21,25.51,22.77,24.14,51.93,85.5,96.05,18.14,2018-05-10
ID_zokuY2_20180722,2018,7,22,1.52,24.43,19.21,21.82,0.0,74.84,96.26,14.52,2018-07-22
ID_uVtWgb_20170414,2017,4,14,1.17,25.08,22.7,23.89,4.02,87.21,96.1,18.04,2017-04-14
ID_liDXws_20161027,2016,10,27,1.44,24.92,21.87,23.4,9.44,83.74,96.03,17.16,2016-10-27
ID_nuCZCa_20200721,2020,7,21,1.5,23.11,18.14,20.63,0.0,75.21,96.25,13.57,2020-07-21
ID_p1vkly_20140912,2014,9,12,1.48,25.97,20.28,23.13,0.6,72.42,96.12,15.53,2014-09-12
ID_kDW8AO_20130222,2013,2,22,1.11,26.41,22.16,24.28,3.26,78.25,95.96,17.53,2013-02-22
ID_8tMOOn_20181206,2018,12,6,0.82,26.23,22.31,24.27,1.42,79.8,95.99,17.64,2018-12-06
ID_2q5AnT_20110729,2011,7,29,2.23,22.87,17.51,20.19,0.0,73.67,96.06,13.08,2011-07-29
ID_NmKTf9_20200427,2020,4,27,1.07,25.04,22.57,23.8,25.73,86.69,96.27,17.87,2020-04-27
ID_hyD91G_20200325,2020,3,25,1.69,24.57,23.14,23.86,20.73,91.89,96.05,18.55,2020-03-25
ID_Y4wbK4_20210509,2021,5,9,0.73,23.91,21.28,22.6,2.34,85.72,96.29,16.51,2021-05-09
ID_Myd0aF_20120503,2012,5,3,1.08,24.79,21.9,23.34,7.86,85.0,96.16,17.17,2012-05-03
ID_DVwIYf_20150606,2015,6,6,1.39,24.12,20.5,22.31,0.05,80.97,96.23,15.74,2015-06-06
ID_0hZ9JC_20170806,2017,8,6,1.37,24.04,20.37,22.2,0.58,80.91,96.35,15.59,2017-08-06
ID_bRMDSc_20130312,2013,3,12,0.55,25.68,21.95,23.81,6.89,80.91,96.06,17.24,2013-03-12
ID_IU0BYn_20120829,2012,8,29,2.0,24.25,19.53,21.89,0.26,76.25,96.3,14.8,2012-08-29
ID_73EbWl_20170525,2017,5,25,1.66,24.35,21.82,23.08,1.23,86.61,96.16,17.09,2017-05-25
ID_sNSzLq_20220423,2022,4,23,1.55,24.56,22.62,23.59,5.71,89.35,95.97,18.0,2022-04-23
ID_FwII5E_20200714,2020,7,14,2.15,22.97,19.81,21.39,0.29,83.38,96.16,15.09,2020-07-14
ID_1k90y4_20160626,2016,6,26,1.22,22.68,17.78,20.23,0.0,75.27,96.35,13.28,2016-06-26
ID_5YAyVP_20210408,2021,4,8,1.33,24.93,22.78,23.86,3.37,88.15,96.09,18.14,2021-04-08
ID_8tkkwq_20230202,2023,2,2,1.01,25.69,21.73,23.71,1.47,80.02,96.16,16.99,2023-02-02
ID_jGXD0K_20210424,2021,4,24,0.75,25.16,21.78,23.47,63.55,82.66,96.05,17.07,2021-04-24
ID_suyPxt_20180129,2018,1,29,0.7,26.19,21.51,23.85,8.28,75.9,96.04,16.79,2018-01-29
ID_khvQNV_20110609,2011,6,9,2.31,24.37,21.39,22.88,6.03,84.28,96.28,16.62,2011-06-09
ID_06I0Fn_20160921,2016,9,21,2.15,25.66,20.52,23.09,1.71,74.91,96.15,15.77,2016-09-21
ID_4eNeH9_20150116,2015,1,16,0.97,25.58,20.81,23.2,4.91,76.17,96.18,16.07,2015-01-16
